ticker,name,failed_gates,values,missing_fields,source,retrieved_at
INIO,Innio NV,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 25.97, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:34:38+02:00
KNSA,Kiniksa Pharmaceuticals International Plc,rvol20,"{'price': 76.51, 'rsi14': 64.2444978790208, 'atr_pct': 4.684050991955303, 'rvol20': 0.4639558719675791, 'performance_21d_pct': 18.143915997529337, 'distance_52w_high_pct': 7.752592235350847, 'distance_resistance_pct': 8.40413017906155}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:34:52+02:00
LPLA,LPL Financial Holdings Inc,sma50_above_sma150;sma150_above_sma200;atr_pct;rvol20;distance_resistance,"{'price': 359.05, 'rsi14': 70.87087588307446, 'atr_pct': 2.850751332216564, 'rvol20': 0.5153644994179802, 'performance_21d_pct': 19.357090618974816, 'distance_52w_high_pct': 10.273390643742506, 'distance_resistance_pct': 1.6432251775518665}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:35:06+02:00
LRCX,Lam Research Corp,price_above_sma50;ema21_above_ema50;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 305.77, 'rsi14': 47.155726706336054, 'atr_pct': 8.46092816602186, 'rvol20': 0.6049556367079575, 'performance_21d_pct': -8.218520186102351, 'distance_52w_high_pct': 30.269099201824407, 'distance_resistance_pct': 43.40844425548616}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:35:20+02:00
MPWR,Monolithic Power System Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20,"{'price': 1359.08, 'rsi14': 49.73614104447958, 'atr_pct': 7.066006222861347, 'rvol20': 0.6569006126015418, 'performance_21d_pct': 3.31202347378583, 'distance_52w_high_pct': 20.71127657890056, 'distance_resistance_pct': 26.12133943550049}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:35:34+02:00
NBIX,Neurocrine Biosciences Inc,price_above_sma50;sma150_above_sma200;rsi14;rvol20;performance_21d,"{'price': 159.82, 'rsi14': 37.91939636407218, 'atr_pct': 3.796134816281667, 'rvol20': 0.9940155083579908, 'performance_21d_pct': -10.33438061041293, 'distance_52w_high_pct': 14.13066838598754, 'distance_resistance_pct': 16.456013014641478}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:35:48+02:00
PENG,Penguin Solutions Inc,price_above_sma50;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 56.26, 'rsi14': 47.62220243245154, 'atr_pct': 11.855168147942502, 'rvol20': 0.28006238845172654, 'performance_21d_pct': -28.3038103733911, 'distance_52w_high_pct': 37.391497885599826, 'distance_resistance_pct': 59.72271596160683}",eps_growth_yoy;pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:36:02+02:00
PPTA,Perpetua Resources Corp,sma50_above_sma150;ema21_above_ema50;within_25pct_52w_high;rvol20,"{'price': 22.83, 'rsi14': 63.93378731478627, 'atr_pct': 5.743039693984511, 'rvol20': 1.0449381577086434, 'performance_21d_pct': 19.466248037676603, 'distance_52w_high_pct': 38.90821514583891, 'distance_resistance_pct': 41.87472623740693}",gross_margin;operating_margin;pattern;previous_revenue_growth_yoy;revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:36:08+02:00
SHOP,Shopify Inc,sma50_above_sma150;sma150_above_sma200;distance_resistance;no_extended_move_10d,"{'price': 147.44, 'rsi14': 69.3721077798983, 'atr_pct': 5.356731027458185, 'rvol20': 1.6604526908695896, 'performance_21d_pct': 23.670525079684612, 'distance_52w_high_pct': 19.073494703331686, 'distance_resistance_pct': 4.367878459034182}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:36:22+02:00
SOFI,SoFi Technologies Inc,sma50_above_sma150;sma150_above_sma200;within_25pct_52w_high;rsi14;rvol20,"{'price': 18.1, 'rsi14': 54.8374927586907, 'atr_pct': 5.041411447124785, 'rvol20': 0.5317970439723951, 'performance_21d_pct': 2.0868584320361094, 'distance_52w_high_pct': 44.69905285670638, 'distance_resistance_pct': 9.060773480662967}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:36:27+02:00
SPCX,Space Exploration Technologies Corp,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 114.92, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:36:33+02:00
STLD,Steel Dynamics Inc,rvol20,"{'price': 261.48, 'rsi14': 61.7257549299003, 'atr_pct': 3.3932262877173476, 'rvol20': 0.7357814531053692, 'performance_21d_pct': 14.303199860115413, 'distance_52w_high_pct': 9.441019602410469, 'distance_resistance_pct': 10.425271531283459}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:36:47+02:00
STRC,Strategy Inc - VR PRF PERPETUAL USD 100 - Ser A,sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;atr_pct;rvol20;distance_resistance,"{'price': 94.06, 'rsi14': 64.16996201114003, 'atr_pct': 2.589674941105632, 'rvol20': 1.1010674613199694, 'performance_21d_pct': 9.156318904491112, 'distance_52w_high_pct': 6.3317207438492185, 'distance_resistance_pct': 6.325749521581972}",eps_growth_yoy;gross_margin;operating_margin;pattern;previous_revenue_growth_yoy;revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:37:01+02:00
STRL,Sterling Infrastructure Inc,price_above_sma50;ema21_above_ema50;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 536.08, 'rsi14': 37.367499266040184, 'atr_pct': 10.98995184156312, 'rvol20': 0.669144837108252, 'performance_21d_pct': -18.864269281995394, 'distance_52w_high_pct': 46.69478428629697, 'distance_resistance_pct': 87.59890314878375}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:37:15+02:00
STX,Seagate Technology Holdings Plc,price_above_sma50;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 852.95, 'rsi14': 50.09903540317551, 'atr_pct': 9.318913977573946, 'rvol20': 0.9970681155393215, 'performance_21d_pct': -0.8220739052580139, 'distance_52w_high_pct': 25.506550218340607, 'distance_resistance_pct': 34.23999062078668}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:37:29+02:00
TSEM,Tower Semiconductor Ltd,price_above_sma50;ema21_above_ema50;within_25pct_52w_high;rsi14;rvol20,"{'price': 224.7, 'rsi14': 48.01555132390225, 'atr_pct': 11.255616991028013, 'rvol20': 0.9829060366703085, 'performance_21d_pct': 3.6917397323488643, 'distance_52w_high_pct': 29.768081515284116, 'distance_resistance_pct': 42.385402759234545}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:37:43+02:00
TTMI,TTM Technologies Inc,price_above_sma50;ema21_above_ema50;within_25pct_52w_high;rsi14;performance_21d,"{'price': 136.35, 'rsi14': 48.33207780521255, 'atr_pct': 10.146885060000786, 'rvol20': 2.278922641020607, 'performance_21d_pct': -6.14976942666392, 'distance_52w_high_pct': 39.08099897243444, 'distance_resistance_pct': 64.15239631843352}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:37:57+02:00
TXN,Texas Instruments Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20;performance_21d,"{'price': 278.4, 'rsi14': 45.346061987788545, 'atr_pct': 4.54993681298636, 'rvol20': 0.5915997668850511, 'performance_21d_pct': -7.606531262445248, 'distance_52w_high_pct': 16.654192737179297, 'distance_resistance_pct': 19.982040229885058}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-06T23:38:11+02:00
