ticker,name,failed_gates,values,missing_fields,source,retrieved_at
HYMC,Hycroft Mining Holding Corp,sma50_above_sma150;ema21_above_ema50;within_25pct_52w_high,"{'price': 24.48, 'rsi14': 59.16467338578802, 'atr_pct': 7.383665743441611, 'rvol20': 1.8298014307566235, 'performance_21d_pct': 12.759097190234915, 'distance_52w_high_pct': 58.317654210206385, 'distance_resistance_pct': 89.13398692810456}",gross_margin;operating_margin;pattern;previous_revenue_growth_yoy;revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:46:33+02:00
IBKR,Interactive Brokers Group Inc,price_above_sma50;rsi14;rvol20;performance_21d,"{'price': 88.74, 'rsi14': 45.74864474480177, 'atr_pct': 4.045381396194346, 'rvol20': 1.1366561567590578, 'performance_21d_pct': -6.164745691022522, 'distance_52w_high_pct': 9.300899427636967, 'distance_resistance_pct': 10.254676583276998}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:46:48+02:00
INCY,Incyte Corp,rsi14;rvol20,"{'price': 119.8, 'rsi14': 54.98840592187109, 'atr_pct': 3.5610645278401445, 'rvol20': 0.9138723504922203, 'performance_21d_pct': 1.4824227022448122, 'distance_52w_high_pct': 9.65309200603318, 'distance_resistance_pct': 10.68447412353923}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:47:04+02:00
INIO,Innio NV,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 26.11, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:47:10+02:00
KNSA,Kiniksa Pharmaceuticals International Plc,rvol20;distance_resistance,"{'price': 78.08, 'rsi14': 67.58697866507336, 'atr_pct': 4.641476571904546, 'rvol20': 0.6745598318454598, 'performance_21d_pct': 16.035072076088564, 'distance_52w_high_pct': 5.8596575837955145, 'distance_resistance_pct': 6.224385245901639}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:47:25+02:00
LPLA,LPL Financial Holdings Inc,sma50_above_sma150;sma150_above_sma200;atr_pct;rvol20;distance_resistance,"{'price': 359.92, 'rsi14': 71.71686032333425, 'atr_pct': 2.8602235798739732, 'rvol20': 0.9669287801441924, 'performance_21d_pct': 17.01671109955134, 'distance_52w_high_pct': 10.05597760895642, 'distance_resistance_pct': 1.191931540342288}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:47:42+02:00
LRCX,Lam Research Corp,price_above_sma50;ema21_above_ema50;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 307.42, 'rsi14': 47.554510864771586, 'atr_pct': 8.549659467245029, 'rvol20': 0.7463843928007304, 'performance_21d_pct': -5.736976052494402, 'distance_52w_high_pct': 29.892816419612313, 'distance_resistance_pct': 42.63873528072343}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:47:57+02:00
MPWR,Monolithic Power System Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20,"{'price': 1345.45, 'rsi14': 48.58315068505685, 'atr_pct': 7.056334578390035, 'rvol20': 0.7301739041046211, 'performance_21d_pct': 5.70745044429255, 'distance_52w_high_pct': 21.506159041016463, 'distance_resistance_pct': 27.398530608604528}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:48:12+02:00
MWH,SOLV Energy Inc,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 27.85, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:48:27+02:00
NBIX,Neurocrine Biosciences Inc,price_above_sma50;sma150_above_sma200;rsi14;rvol20;performance_21d,"{'price': 161.5, 'rsi14': 39.32628220300334, 'atr_pct': 3.8534297350254905, 'rvol20': 0.9444647819614236, 'performance_21d_pct': -9.008958251169085, 'distance_52w_high_pct': 13.228024930152593, 'distance_resistance_pct': 15.244582043343657}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:48:42+02:00
PENG,Penguin Solutions Inc,price_above_sma50;within_25pct_52w_high;rsi14;rvol20;performance_21d,"{'price': 55.72, 'rsi14': 47.04581024066551, 'atr_pct': 12.001856314594187, 'rvol20': 0.28145514093064833, 'performance_21d_pct': -11.146547600063794, 'distance_52w_high_pct': 37.99243267304696, 'distance_resistance_pct': 61.270638908829866}",eps_growth_yoy;pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:48:57+02:00
PPTA,Perpetua Resources Corp,sma50_above_sma150;ema21_above_ema50;within_25pct_52w_high,"{'price': 22.93, 'rsi14': 64.52093957174563, 'atr_pct': 5.84451121116971, 'rvol20': 1.8320799663817626, 'performance_21d_pct': 14.70735367683842, 'distance_52w_high_pct': 38.64062081883864, 'distance_resistance_pct': 41.255996511120806}",gross_margin;operating_margin;pattern;previous_revenue_growth_yoy;revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:49:02+02:00
SOFI,SoFi Technologies Inc,sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rvol20,"{'price': 18.25, 'rsi14': 55.910306298417325, 'atr_pct': 5.131690877475646, 'rvol20': 0.6542509396824917, 'performance_21d_pct': 2.8169014084507005, 'distance_52w_high_pct': 44.24075771463489, 'distance_resistance_pct': 8.164383561643827}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:49:17+02:00
SPCX,Space Exploration Technologies Corp,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 108.27, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:49:24+02:00
STLD,Steel Dynamics Inc,rvol20,"{'price': 265.96, 'rsi14': 66.62819748164236, 'atr_pct': 3.4281185533468395, 'rvol20': 0.9197077124736994, 'performance_21d_pct': 15.826147548122972, 'distance_52w_high_pct': 7.889450716907954, 'distance_resistance_pct': 8.565197774101382}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:49:39+02:00
STRC,Strategy Inc - VR PRF PERPETUAL USD 100 - Ser A,sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;atr_pct;rvol20;distance_resistance,"{'price': 94.1, 'rsi14': 64.3157422919326, 'atr_pct': 2.681637823465658, 'rvol20': 1.1374330663148264, 'performance_21d_pct': 8.710720887245827, 'distance_52w_high_pct': 6.291887327197664, 'distance_resistance_pct': 6.280552603613189}",eps_growth_yoy;gross_margin;operating_margin;pattern;previous_revenue_growth_yoy;revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:49:54+02:00
STRL,Sterling Infrastructure Inc,price_above_sma50;ema21_above_ema50;within_25pct_52w_high;rsi14;performance_21d,"{'price': 536.03, 'rsi14': 37.36073627392956, 'atr_pct': 11.254968129656898, 'rvol20': 1.2447338041177693, 'performance_21d_pct': -20.516318450748084, 'distance_52w_high_pct': 46.699756045709165, 'distance_resistance_pct': 87.6164020670485}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:50:08+02:00
STX,Seagate Technology Holdings Plc,price_above_sma50;within_25pct_52w_high;rsi14;rvol20,"{'price': 837.66, 'rsi14': 48.48389239372635, 'atr_pct': 9.233776461562295, 'rvol20': 0.7400127436646196, 'performance_21d_pct': 1.2106713063650743, 'distance_52w_high_pct': 26.841921397379913, 'distance_resistance_pct': 36.690303941933486}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:50:22+02:00
TXN,Texas Instruments Inc,price_above_sma50;ema21_above_ema50;rsi14;rvol20;performance_21d,"{'price': 277.72, 'rsi14': 44.928420956881645, 'atr_pct': 4.616945047635417, 'rvol20': 0.662290425589553, 'performance_21d_pct': -5.311967269007834, 'distance_52w_high_pct': 16.85776726641318, 'distance_resistance_pct': 20.27581737001294}",pattern;previous_revenue_growth_yoy;shares_change_6m_pct,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:50:37+02:00
XE,X-Energy Inc,price_above_sma50;sma50_above_sma150;sma150_above_sma200;ema21_above_ema50;within_25pct_52w_high;rsi14;atr_pct;rvol20;performance_21d;distance_resistance;no_extended_move_10d;revenue_growth;eps_growth;operating_margin,"{'price': 19.05, 'rsi14': None, 'atr_pct': None, 'rvol20': None, 'performance_21d_pct': None, 'distance_52w_high_pct': None, 'distance_resistance_pct': None}",atr14;atr_pct;distance_52w_high_pct;distance_resistance_pct;ema21;ema50;eps_growth_yoy;gross_margin;operating_margin;pattern;performance_21d_pct;previous_revenue_growth_yoy;resistance;revenue_growth_yoy;rsi14;rvol20;shares_change_6m_pct;sma150;sma200;sma50;week52_high,TradingView MCP + Finviz via finvizfinance screener views,2026-08-05T22:50:52+02:00
